hit_id	length	cysteine_content	e_value	query_accession	query_name
Trove_AA_104606	671	0.05	0.56	-	VOG12106
Trove_AA_91868	728	0.04	1.4	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031520.1.p2	182	0.07	30.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031521.1.p3	182	0.07	30.0	-	VOG12106
Trove_AA_196786	345	0.05	4.7	-	VOG12106
Trove_AA_81529	277	0.07	18.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01017361.1.p1	143	0.06	2.1	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034193.1.p1	168	0.05	40.0	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009430.1.p1	109	0.07	3.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01006726.1.p1	185	0.07	42.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01009761.1.p2	112	0.07	32.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038337.1.p1	375	0.04	0.16	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038339.1.p1	375	0.04	0.16	-	VOG12106
Trove_AA_43232	628	0.02	4.5	-	VOG12106
Trove_AA_16242	162	0.07	6.8	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01025056.1.p2	247	0.06	0.61	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01025058.1.p2	247	0.06	0.61	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015626.1.p1	144	0.03	0.65	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01004861.1.p1	154	0.08	9.6	-	VOG12106
Trove_AA_164180	221	0.07	3.6	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027545.1.p1	132	0.07	7.2	-	VOG12106
Mulenga_Aam-562019	216	0.05	5.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014665.1.p1	117	0.10	3.4	-	VOG12106
Trove_AA_25630	939	0.04	43.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065489.1.p1	328	0.02	0.78	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01011705.1.p2	100	0.02	0.64	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01030078.1.p1	529	0.04	4.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01028938.1.p1	154	0.05	22.0	-	VOG12106
Trove_AA_26271	470	0.03	44.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044816.1.p1	250	0.07	20.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031055.1.p1	672	0.02	2.3	-	VOG12106
Trove_AA_58037	381	0.06	0.63	-	VOG12106
Mulenga_Aam-264625	96	0.06	9.4	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009973.1.p1	263	0.08	4.0	-	VOG12106
Trove_AA_78123	219	0.07	21.0	-	VOG12106
Mulenga_Aam-509663	81	0.06	14.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066649.1.p1	230	0.06	2.4	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01007929.1.p1	143	0.07	21.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013434.1.p1	310	0.01	0.84	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003757.1.p1	329	0.03	0.82	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035859.1.p3	111	0.06	23.0	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01003741.1.p1	384	0.02	11.0	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001385.1.p1	235	0.03	10.0	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01010635.1.p1	152	0.06	18.0	-	VOG12106
Trove_AA_90373	248	0.06	2.9	-	VOG12106
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01002502.1.p1	119	0.08	8.8	-	VOG12106
Trove_AA_9398	221	0.07	6.9	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01040569.1.p1	259	0.02	1.4	-	VOG12106
Trove_AA_218053	191	0.06	2.4	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01051021.1.p1	201	0.06	47.0	-	VOG12106
Mulenga_Aam-475111	129	0.09	3.3	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01052924.1.p1	533	0.04	0.22	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01001767.1.p1	386	0.02	10.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01036242.1.p1	152	0.04	1.2	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01029331.1.p1	117	0.04	2.5	-	VOG12106
Mulenga_Aam-405165	142	0.08	4.6	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01002463.1.p1	302	0.04	12.0	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01001565.1.p1	270	0.03	2.5	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01019039.1.p1	155	0.05	12.0	-	VOG12106
Mulenga_Aam-299031	177	0.07	13.0	-	VOG12106
Trove_AA_216267	237	0.04	9.7	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042854.1.p4	404	0.04	12.0	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002822.1.p1	105	0.06	7.6	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01034586.1.p1	815	0.05	0.69	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01034589.1.p1	815	0.05	0.69	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01034590.1.p1	815	0.05	0.69	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01034591.1.p1	815	0.05	0.69	-	VOG12106
Trove_AA_58605	461	0.03	0.9	-	VOG12106
Trove_AA_199206	464	0.03	0.89	-	VOG12106
Trove_AA_69699	182	0.07	16.0	-	VOG12106
Trove_AA_106340	341	0.06	0.23	-	VOG12106
Trove_AA_3387	883	0.03	11.0	-	VOG12106
Trove_AA_165132	893	0.03	16.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01005119.1.p2	271	0.07	0.7	-	VOG12106
Trove_AA_58004	283	0.05	1.6	-	VOG12106
Trove_AA_65843	818	0.02	48.0	-	VOG12106
Trove_AA_73452	336	0.04	7.9	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022655.1.p1	289	0.07	57.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01041299.1.p1	206	0.07	68.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038265.1.p1	247	0.05	0.62	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044008.1.p3	398	0.02	16.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020250.1.p1	126	0.07	5.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01004886.1.p1	152	0.05	0.75	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040044.1.p5	103	0.06	7.4	-	VOG12106
Mulenga_Aam-811834	100	0.06	0.85	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01050562.1.p1	190	0.07	4.6	-	VOG12106
Mulenga_Aam-363664	101	0.08	0.73	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01034713.1.p1	203	0.09	5.5	-	VOG12106
Trove_AA_102807	723	0.04	1.9	-	VOG12106
Trove_AA_68242	830	0.02	49.0	-	VOG12106
Mulenga_Aam-403038	116	0.06	6.0	-	VOG12106
Trove_AA_100677	116	0.06	6.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01011646.1.p1	111	0.04	13.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01006391.1.p1	529	0.02	7.3	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01010091.1.p1	152	0.08	0.91	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01011809.1.p1	223	0.03	6.7	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001804.1.p2	127	0.08	4.0	-	VOG12106
Mulenga_Aam-390688	62	0.06	29.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027807.1.p1	343	0.09	6.8	-	VOG12106
Trove_AA_177137	442	0.03	0.76	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01038068.1.p1	191	0.04	11.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01031604.1.p1	112	0.07	20.0	-	VOG12106
Trove_AA_1995	1285	0.03	16.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01020095.1.p1	154	0.05	0.78	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01018697.1.p1	138	0.07	22.0	-	VOG12106
Trove_AA_58039	473	0.07	0.78	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01044242.1.p1	302	0.04	53.0	-	VOG12106
Mulenga_Aam-333830	356	0.01	1.0	-	VOG12106
Mulenga_Aam-199692	197	0.09	24.0	-	VOG12106
Trove_AA_98138	535	0.05	11.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01051789.1.p1	176	0.05	32.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003758.1.p1	440	0.02	1.1	-	VOG12106
Trove_AA_70273	800	0.02	46.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01031788.1.p1	125	0.05	5.4	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01029739.1.p3	189	0.07	71.0	-	VOG12106
Trove_AA_169078	475	0.03	0.99	-	VOG12106
Mulenga_Aam-563922	666	0.04	1.3	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01030897.1.p2	130	0.06	63.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01044080.1.p1	124	0.05	48.0	-	VOG12106
Trove_AA_179597	108	0.06	1.2	-	VOG12106
Trove_AA_23444	492	0.05	16.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01005075.1.p1	226	0.05	36.0	-	VOG12106
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01006573.1.p1	223	0.07	18.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01033805.1.p1	370	0.06	0.22	-	VOG12106
Trove_AA_214079	206	0.03	4.1	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01017776.1.p1	511	0.03	38.0	-	VOG12106
Mulenga_Aam-866598	67	0.06	5.7	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01019461.1.p1	150	0.04	0.84	-	VOG12106
Trove_AA_16189	860	0.05	0.82	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01015100.1.p1	103	0.08	0.79	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022237.1.p1	132	0.08	52.0	-	VOG12106
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01007474.1.p1	372	0.01	1.1	-	VOG12106
Trove_AA_202345	255	0.03	3.4	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01032475.1.p1	330	0.06	1.3	-	VOG12106
Trove_AA_47175	357	0.02	0.7	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01018706.1.p1	148	0.04	0.85	-	VOG12106
Trove_AA_56476	332	0.05	3.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01007998.1.p1	195	0.04	4.2	-	VOG12106
Trove_AA_12033	157	0.05	8.4	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01006281.1.p1	282	0.08	31.0	-	VOG12106
Trove_AA_16363	860	0.05	0.84	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01013173.1.p1	135	0.08	12.0	-	VOG12106
Trove_AA_189743	705	0.02	1.5	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022184.1.p4	102	0.02	0.88	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01022185.1.p2	102	0.02	0.88	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01055802.1.p1	296	0.03	35.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043953.1.p3	108	0.09	60.0	-	VOG12106
Trove_AA_6776	473	0.07	0.85	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01003124.1.p1	107	0.07	24.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01047837.1.p1	100	0.09	0.86	-	VOG12106
Mulenga_Aam-22566	291	0.01	1.1	-	VOG12106
Trove_AA_77625	232	0.07	9.2	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035056.1.p5	157	0.01	0.89	-	VOG12106
Trove_AA_107401	927	0.06	0.86	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007458.1.p1	357	0.07	6.6	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026605.1.p1	108	0.06	16.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026590.1.p1	207	0.07	7.0	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009654.1.p1	170	0.05	31.0	-	VOG12106
Trove_AA_6521	493	0.07	0.89	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059993.1.p1	393	0.08	41.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061090.1.p1	393	0.08	41.0	-	VOG12106
Trove_AA_210464	293	0.06	30.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026656.1.p1	165	0.07	28.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004344.1.p1	124	0.06	14.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01018515.1.p2	309	0.05	1.1	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01025633.1.p1	102	0.08	0.38	-	VOG12106
Mulenga_Aam-721940	178	0.05	7.4	-	VOG12106
Trove_AA_24660	1018	0.02	1.6	-	VOG12106
Trove_AA_64546	822	0.02	62.0	-	VOG12106
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027508.1.p1	610	0.03	2.1	-	VOG12106
Trove_AA_56578	553	0.07	0.91	-	VOG12106
Trove_AA_67201	815	0.02	65.0	-	VOG12106
Trove_AA_10815	473	0.07	0.92	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004471.1.p1	240	0.09	1.2	-	VOG12106
Trove_AA_174562	151	0.05	1.0	-	VOG12106
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01039125.1.p1	263	0.04	24.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01001193.1.p2	136	0.09	0.94	-	VOG12106
Trove_AA_82306	143	0.04	13.0	-	VOG12106
Trove_AA_86054	696	0.04	14.0	-	VOG12106
Trove_AA_23019	759	0.04	65.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01035518.1.p1	127	0.06	19.0	-	VOG12106
Trove_AA_43934	890	0.06	0.94	-	VOG12106
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01001360.1.p1	132	0.01	1.1	-	VOG12106
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01001465.1.p1	400	0.02	12.0	-	VOG12106
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01004287.1.p1	160	0.06	11.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01010892.1.p1	126	0.02	1.2	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01050454.1.p1	121	0.08	11.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038354.1.p1	647	0.02	68.0	-	VOG12106
Mulenga_Aam-569694	136	0.06	13.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020251.1.p1	154	0.07	17.0	-	VOG12106
Trove_AA_93421	260	0.07	8.5	-	VOG12106
Trove_AA_17541	191	0.06	6.9	-	VOG12106
Trove_AA_68550	221	0.07	3.8	-	VOG12106
Trove_AA_12517	492	0.05	16.0	-	VOG12106
Trove_AA_51175	391	0.02	1.2	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024938.1.p1	354	0.08	10.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01008669.1.p1	211	0.04	11.0	-	VOG12106
Mulenga_Aam-336948	99	0.06	2.2	-	VOG12106
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009647.1.p1	185	0.07	53.0	-	VOG12106
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026033.1.p1	99	0.05	0.92	-	VOG12106
Mulenga_Aam-777899	263	0.03	22.0	-	VOG12106
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01038898.1.p1	326	0.06	9.6	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071485.1.p1	326	0.05	23.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035522.1.p1	187	0.05	2.6	-	VOG12106
Mulenga_Aam-534023	159	0.08	39.0	-	VOG12106
Trove_AA_12653	500	0.07	0.98	-	VOG12106
Trove_AA_23240	359	0.03	8.7	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052466.1.p2	171	0.05	9.0	-	VOG12106
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038973.1.p4	111	0.07	30.0	-	VOG12106
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01027324.1.p1	244	0.01	0.21	-	VOG12107
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000721.1_prot_JAC95775.1_1	411	0.02	2.5	-	VOG12748
Boiga_irregularis_GBSH01_id_lcl|GBSH01000861.1_prot_JAG68164.1_1	411	0.02	4.4	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024113.1.p2	362	0.02	1200.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026229.1.p1	419	0.03	720.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064782.1.p1	359	0.03	150.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053747.1.p1	456	0.03	2.6	-	VOG12748
Crotalus_horridus_GBKC01_id_lcl|GBKC01000994.1_prot_JAG45076.1_1	413	0.02	8.1	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023542.1.p2	289	0.02	1100.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056681.1.p2	268	0.01	270.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065188.1.p1	278	0.02	270.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01025071.1.p2	369	0.03	1600.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047354.1.p1	257	0.03	550.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060291.1.p1	271	0.03	630.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01063936.1.p1	233	0.03	840.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01014474.1.p2	274	0.02	430.0	-	VOG12748
Mulenga_Aam-326861	61	0.03	0.63	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038449.1.p1	278	0.02	1000.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01061836.1.p1	414	0.03	710.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053043.1.p1	545	0.04	2600.0	-	VOG12748
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050973.1.p2	238	0.03	800.0	-	VOG12748
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000974.1.p3	201	0.00	0.11	-	VOG14137
Trove_AA_104427	277	0.02	0.17	-	VOG14137
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01024980.1.p1	202	0.01	0.24	-	VOG14137
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062430.1.p2	204	0.02	0.37	-	VOG14137
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01022828.1.p1	1829	0.02	1.3	-	VOG14137
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037820.1.p2	136	0.04	0.64	-	VOG14137
Mulenga_Aam-992688	115	0.01	1.0	-	VOG15566
Trove_AA_178540	168	0.01	0.24	-	VOG16098
Philodryas_olfersii_GEFE01.transdecoder.pep_id_GEFE01000053.1.p1	104	0.00	0.66	-	VOG16098
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01038431.1.p1	181	0.02	0.83	-	VOG16098
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01030055.1.p1	4786	0.02	2.4e-05	-	VOG17365
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01030056.1.p1	4736	0.02	3e-05	-	VOG17365
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049476.1.p1	1595	0.02	0.24	-	VOG17365
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01063821.1.p1	948	0.03	5.2e-05	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002242.1.p1	861	0.02	1.6e-06	-	VOG17365
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052830.1.p1	1023	0.03	0.61	-	VOG17365
Trove_AA_187670	1993	0.01	0.16	-	VOG17365
Trove_AA_111618	3526	0.01	0.29	-	VOG17365
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000514.1.p1	527	0.03	0.027	-	VOG17365
Trove_AA_16241	1375	0.02	0.0027	-	VOG17365
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01032511.1.p1	782	0.02	4.9e-07	-	VOG17365
Trove_AA_78192	1169	0.02	0.0018	-	VOG17365
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020905.1.p1	1457	0.07	1.2e-06	-	VOG17365
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020904.1.p1	1582	0.07	1.3e-06	-	VOG17365
Trove_AA_96924	1166	0.02	0.002	-	VOG17365
Trove_AA_161915	1169	0.02	0.002	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01006207.1.p1	537	0.02	0.00019	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000854.1.p1	441	0.02	0.00013	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000865.1.p1	441	0.02	0.00013	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002892.1.p1	563	0.02	0.00021	-	VOG17365
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01011653.1.p1	1047	0.02	9.8e-06	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005106.1.p1	953	0.02	0.044	-	VOG17365
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032844.1.p1	1292	0.02	4.2e-05	-	VOG17365
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032845.1.p1	1292	0.02	4.2e-05	-	VOG17365
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032846.1.p1	1292	0.02	4.2e-05	-	VOG17365
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032847.1.p1	1292	0.02	4.2e-05	-	VOG17365
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01032848.1.p1	1292	0.02	4.2e-05	-	VOG17365
Trove_AA_1418	977	0.02	0.061	-	VOG17365
Trove_AA_104651	1169	0.02	0.0021	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008956.1.p1	1352	0.07	0.0027	-	VOG17365
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064626.1.p1	891	0.02	4.5e-05	-	VOG17365
Trove_AA_93740	1021	0.03	0.065	-	VOG17365
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01018837.1.p1	533	0.02	0.00082	-	VOG17365
Trove_AA_96731	1031	0.03	0.066	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001663.1.p1	1392	0.07	0.0029	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001664.1.p1	1392	0.07	0.0029	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000344.1.p1	1448	0.07	0.0031	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000538.1.p1	1488	0.07	0.0032	-	VOG17365
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000539.1.p1	1488	0.07	0.0032	-	VOG17365
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042544.1.p1	548	0.03	0.023	-	VOG17365
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025462.1.p1	534	0.02	3.8e-05	-	VOG17365
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025463.1.p1	574	0.02	4.6e-05	-	VOG17365
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000230.1.p1	1120	0.02	0.035	-	VOG17365
